season,yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,casual,cnt
4,0,12,8,0,1,1,0.16,0.8,0.1045,7,385
4,0,12,9,0,1,1,0.18,0.74,0.0896,12,220
4,0,12,10,0,1,1,0.22,0.69,0.1045,14,105
4,0,12,11,0,1,1,0.26,0.6,0.0896,15,115
4,0,12,12,0,1,1,0.28,0.52,0.1045,7,145
4,0,12,13,0,1,1,0.3,0.52,0.1045,13,166
4,0,12,14,0,1,1,0.32,0.53,0.1343,16,111
4,0,12,15,0,1,1,0.32,0.57,0.1045,8,132
4,0,12,16,0,1,1,0.32,0.57,0.0896,5,214
4,0,12,17,0,1,1,0.3,0.56,0,7,359
4,0,12,18,0,1,1,0.3,0.56,0.0896,8,357
4,0,12,19,0,1,1,0.28,0.61,0.0896,9,241
4,0,12,20,0,1,1,0.3,0.56,0.0896,8,165
4,0,12,21,0,1,1,0.26,0.81,0,2,121
4,0,12,22,0,1,1,0.26,0.7,0,0,71
4,0,12,23,0,1,1,0.24,0.75,0,3,45
4,0,12,0,0,2,1,0.22,0.8,0,1,17
4,0,12,1,0,2,1,0.2,0.8,0,0,4
4,0,12,2,0,2,1,0.2,0.8,0,1,2
4,0,12,3,0,2,1,0.18,0.8,0,0,3
4,0,12,4,0,2,1,0.2,0.8,0,0,4
4,0,12,5,0,2,1,0.18,0.86,0,0,20
4,0,12,6,0,2,1,0.2,0.8,0,0,92
4,0,12,7,0,2,1,0.16,0.8,0.1642,2,223
4,0,12,8,0,2,1,0.2,0.69,0.1045,9,400
4,0,12,9,0,2,1,0.26,0.6,0.1642,10,233
4,0,12,10,0,2,1,0.3,0.52,0.1642,3,102
4,0,12,11,0,2,1,0.34,0.46,0.2537,9,124
4,0,12,12,0,2,1,0.36,0.43,0.3582,20,167
4,0,12,13,0,2,1,0.4,0.37,0.3284,7,127
4,0,12,14,0,2,1,0.4,0.37,0.2537,18,134
4,0,12,15,0,2,1,0.4,0.35,0.2537,7,151
4,0,12,16,0,2,1,0.38,0.37,0.2537,13,207
4,0,12,17,0,2,1,0.36,0.4,0.194,17,398
4,0,12,18,0,2,1,0.34,0.42,0.2239,12,382
4,0,12,19,0,2,1,0.32,0.49,0.1642,5,267
4,0,12,20,0,2,1,0.32,0.49,0.1642,7,161
4,0,12,21,0,2,1,0.3,0.52,0.1642,5,139
4,0,12,22,0,2,1,0.3,0.52,0.1642,5,107
4,0,12,23,0,2,1,0.26,0.7,0,4,59
4,0,12,0,0,3,1,0.26,0.75,0,0,22
4,0,12,1,0,3,1,0.26,0.75,0,0,8
4,0,12,2,0,3,1,0.26,0.75,0,0,2
4,0,12,3,0,3,1,0.28,0.65,0,0,3
4,0,12,4,0,3,1,0.26,0.75,0,0,4
4,0,12,5,0,3,1,0.26,0.81,0,0,26
4,0,12,6,0,3,1,0.26,0.87,0,0,87
4,0,12,7,0,3,1,0.28,0.75,0,4,247
4,0,12,8,0,3,1,0.26,0.87,0,9,467
4,0,12,9,0,3,1,0.3,0.61,0,9,239
4,0,12,10,0,3,1,0.32,0.57,0,9,142
4,0,12,11,0,3,1,0.34,0.55,0,12,115
4,0,12,12,0,3,1,0.36,0.57,0.0896,6,144
4,0,12,13,0,3,1,0.36,0.57,0.1045,14,133
4,0,12,14,0,3,1,0.38,0.54,0.0896,17,151
4,0,12,15,0,3,1,0.38,0.54,0.1045,24,167
4,0,12,16,0,3,1,0.38,0.54,0.1045,12,245
4,0,12,17,0,3,1,0.36,0.57,0.1045,19,396
4,0,12,18,0,3,1,0.36,0.62,0.1642,11,390
4,0,12,19,0,3,1,0.36,0.62,0.1045,9,268
4,0,12,20,0,3,1,0.34,0.66,0.1045,6,175
4,0,12,21,0,3,1,0.34,0.66,0.1642,9,154
4,0,12,22,0,3,1,0.34,0.66,0.1642,5,104
4,0,12,23,0,3,1,0.32,0.7,0.1642,3,51
4,0,12,0,0,4,1,0.32,0.7,0.1642,5,50
4,0,12,1,0,4,1,0.32,0.7,0.1642,5,20
4,0,12,2,0,4,1,0.32,0.7,0.1343,2,7
4,0,12,3,0,4,1,0.32,0.7,0.1343,1,3
4,0,12,4,0,4,1,0.32,0.7,0.2239,0,6
4,0,12,5,0,4,1,0.32,0.7,0.2836,0,24
4,0,12,6,0,4,1,0.32,0.66,0.194,2,92
4,0,12,7,0,4,1,0.32,0.7,0.194,6,258
4,0,12,8,0,4,1,0.34,0.66,0.2239,8,457
4,0,12,9,0,4,1,0.36,0.62,0.2836,6,280
4,0,12,10,0,4,1,0.4,0.58,0.2985,4,109
4,0,12,11,0,4,1,0.4,0.62,0.4179,9,135
4,0,12,12,0,4,1,0.46,0.59,0.4925,17,157
4,0,12,13,0,4,1,0.5,0.55,0.3582,14,164
4,0,12,14,0,4,1,0.52,0.52,0.3284,8,132
4,0,12,15,0,4,1,0.52,0.55,0.2239,6,82
4,0,12,16,0,4,1,0.46,0.72,0.1642,7,131
4,0,12,17,0,4,1,0.52,0.59,0.2836,14,324
4,0,12,18,0,4,1,0.52,0.59,0.2985,14,377
4,0,12,19,0,4,1,0.52,0.59,0.2836,13,287
4,0,12,20,0,4,1,0.52,0.59,0.3284,12,221
4,0,12,21,0,4,1,0.5,0.63,0.2985,10,155
4,0,12,22,0,4,1,0.52,0.63,0.3284,8,124
4,0,12,23,0,4,1,0.52,0.63,0.3284,10,114
4,0,12,0,0,5,1,0.5,0.72,0.3284,12,72
4,0,12,1,0,5,1,0.5,0.72,0.2239,3,31
4,0,12,2,0,5,1,0.48,0.77,0.1045,0,23
4,0,12,3,0,5,1,0.46,0.82,0.1343,2,5
4,0,12,4,0,5,1,0.5,0.59,0.194,1,5
4,0,12,5,0,5,1,0.48,0.44,0.3881,0,26
4,0,12,6,0,5,1,0.44,0.33,0.2985,2,82
4,0,12,7,0,5,1,0.38,0.46,0.2985,5,231
4,0,12,8,0,5,1,0.36,0.46,0.4179,10,459
4,0,12,9,0,5,1,0.36,0.46,0.3881,8,243
4,0,12,10,0,5,1,0.34,0.46,0.2985,10,132
4,0,12,11,0,5,1,0.34,0.42,0.2985,9,144
4,0,12,12,0,5,1,0.34,0.42,0.3582,10,173
4,0,12,13,0,5,1,0.34,0.39,0.3582,12,137
4,0,12,14,0,5,1,0.34,0.42,0.2239,13,128
4,0,12,15,0,5,1,0.32,0.45,0.2985,12,153
4,0,12,16,0,5,1,0.32,0.45,0.2239,12,224
4,0,12,17,0,5,1,0.32,0.45,0.2836,13,365
4,0,12,18,0,5,1,0.32,0.45,0.2537,10,295
4,0,12,19,0,5,1,0.32,0.45,0.2239,11,214
4,0,12,20,0,5,1,0.32,0.45,0.194,6,152
4,0,12,21,0,5,1,0.32,0.45,0.1642,7,102
4,0,12,22,0,5,1,0.3,0.49,0.1642,6,106
4,0,12,23,0,5,1,0.3,0.49,0.1343,4,75
4,0,12,0,0,6,0,0.3,0.49,0.2836,3,62
4,0,12,1,0,6,0,0.3,0.52,0.2537,4,43
4,0,12,2,0,6,0,0.28,0.56,0.2239,11,58
4,0,12,3,0,6,0,0.26,0.6,0.194,4,26
4,0,12,4,0,6,0,0.24,0.65,0.1642,0,9
4,0,12,5,0,6,0,0.26,0.6,0.194,2,9
4,0,12,6,0,6,0,0.26,0.56,0.2836,0,17
4,0,12,7,0,6,0,0.26,0.56,0.2239,0,20
4,0,12,8,0,6,0,0.26,0.56,0.2239,4,59
4,0,12,9,0,6,0,0.26,0.56,0.2537,5,100
4,0,12,10,0,6,0,0.26,0.52,0.2836,10,181
4,0,12,11,0,6,0,0.28,0.45,0.3284,21,209
4,0,12,12,0,6,0,0.28,0.45,0.2836,28,244
4,0,12,13,0,6,0,0.28,0.48,0.2537,32,236
4,0,12,14,0,6,0,0.28,0.45,0.3582,30,237
4,0,12,15,0,6,0,0.28,0.45,0.2836,33,228
4,0,12,16,0,6,0,0.28,0.45,0.2239,30,222
4,0,12,17,0,6,0,0.26,0.48,0.2239,12,165
4,0,12,18,0,6,0,0.26,0.48,0.3881,7,157
4,0,12,19,0,6,0,0.24,0.65,0.3284,11,106
4,0,12,20,0,6,0,0.22,0.69,0.2537,7,106
4,0,12,21,0,6,0,0.2,0.75,0.1642,8,96
4,0,12,22,0,6,0,0.2,0.75,0.1642,7,80
4,0,12,23,0,6,0,0.2,0.75,0,6,69
4,0,12,0,0,0,0,0.2,0.75,0.1343,7,71
4,0,12,1,0,0,0,0.2,0.69,0.1045,3,46
4,0,12,2,0,0,0,0.22,0.55,0.1045,2,41
4,0,12,3,0,0,0,0.22,0.55,0.2239,2,18
4,0,12,4,0,0,0,0.22,0.55,0.2239,0,1
4,0,12,5,0,0,0,0.2,0.59,0.1045,1,5
4,0,12,6,0,0,0,0.2,0.59,0.1343,0,3
4,0,12,7,0,0,0,0.2,0.59,0.1642,1,12
4,0,12,8,0,0,0,0.2,0.69,0,1,32
4,0,12,9,0,0,0,0.22,0.64,0.1642,6,81
4,0,12,10,0,0,0,0.24,0.6,0.2537,7,129
4,0,12,11,0,0,0,0.24,0.6,0.2239,20,188
4,0,12,12,0,0,0,0.26,0.6,0.2239,26,228
4,0,12,13,0,0,0,0.3,0.49,0.2985,18,228
4,0,12,14,0,0,0,0.3,0.49,0.2836,19,219
4,0,12,15,0,0,0,0.32,0.45,0.2836,23,207
4,0,12,16,0,0,0,0.28,0.48,0.2537,27,234
4,0,12,17,0,0,0,0.28,0.46,0.1642,10,136
4,0,12,18,0,0,0,0.28,0.45,0.194,15,138
4,0,12,19,0,0,0,0.26,0.52,0.1343,5,135
4,0,12,20,0,0,0,0.24,0.6,0.1045,10,104
4,0,12,21,0,0,0,0.22,0.64,0,9,89
4,0,12,22,0,0,0,0.22,0.75,0.194,2,49
4,0,12,23,0,0,0,0.2,0.75,0.1045,6,37
4,0,12,0,0,1,1,0.2,0.75,0.0896,3,17
4,0,12,1,0,1,1,0.18,0.8,0.0896,3,11
4,0,12,2,0,1,1,0.18,0.8,0.0896,0,3
4,0,12,3,0,1,1,0.16,0.86,0.0896,0,3
4,0,12,4,0,1,1,0.16,0.86,0.1343,0,4
4,0,12,5,0,1,1,0.14,0.93,0.1045,0,21
4,0,12,6,0,1,1,0.16,0.86,0.1045,0,68
4,0,12,7,0,1,1,0.18,0.74,0.1045,4,191
4,0,12,8,0,1,1,0.2,0.75,0.194,8,397
4,0,12,9,0,1,1,0.22,0.69,0.2239,17,183
4,0,12,10,0,1,1,0.24,0.67,0.194,12,108
4,0,12,11,0,1,1,0.26,0.65,0.2537,22,127
4,0,12,12,0,1,1,0.3,0.61,0.3284,13,141
4,0,12,13,0,1,1,0.34,0.49,0.3284,15,142
4,0,12,14,0,1,1,0.36,0.46,0.2239,30,137
4,0,12,15,0,1,1,0.38,0.46,0.1642,24,159
4,0,12,16,0,1,1,0.4,0.4,0.2537,19,208
4,0,12,17,0,1,1,0.38,0.46,0.194,16,378
4,0,12,18,0,1,1,0.36,0.5,0.194,11,354
4,0,12,19,0,1,1,0.36,0.53,0.1642,17,251
4,0,12,20,0,1,1,0.4,0.4,0.1642,9,206
4,0,12,21,0,1,1,0.36,0.53,0.1343,15,127
4,0,12,22,0,1,1,0.36,0.57,0.1642,12,107
4,0,12,23,0,1,1,0.36,0.53,0.1642,10,60
4,0,12,0,0,2,1,0.36,0.57,0.1045,0,21
4,0,12,1,0,2,1,0.36,0.53,0,0,6
4,0,12,2,0,2,1,0.34,0.61,0,1,11
4,0,12,3,0,2,1,0.34,0.61,0,1,2
4,0,12,4,0,2,1,0.36,0.53,0.1045,0,4
4,0,12,5,0,2,1,0.36,0.57,0,0,15
4,0,12,6,0,2,1,0.36,0.57,0,1,72
4,0,12,7,0,2,1,0.36,0.62,0,7,268
4,0,12,8,0,2,1,0.42,0.54,0.0896,10,432
4,0,12,9,0,2,1,0.36,0.66,0,14,259
4,0,12,10,0,2,1,0.42,0.58,0.194,20,129
4,0,12,11,0,2,1,0.4,0.62,0.1642,13,129
4,0,12,12,0,2,1,0.44,0.54,0.1343,16,175
4,0,12,13,0,2,1,0.44,0.54,0.1343,18,181
4,0,12,14,0,2,1,0.44,0.58,0.1045,11,138
4,0,12,15,0,2,1,0.44,0.54,0,15,154
4,0,12,16,0,2,1,0.44,0.54,0,20,238
4,0,12,17,0,2,1,0.4,0.62,0.1642,14,431
4,0,12,18,0,2,1,0.38,0.66,0.194,26,411
4,0,12,19,0,2,1,0.38,0.66,0,6,224
4,0,12,20,0,2,1,0.36,0.66,0,3,147
4,0,12,21,0,2,1,0.36,0.66,0.0896,4,143
4,0,12,22,0,2,1,0.36,0.66,0,3,107
4,0,12,23,0,2,1,0.38,0.62,0,13,53
1,0,12,0,0,3,1,0.34,0.71,0.1343,7,25
1,0,12,1,0,3,1,0.36,0.66,0.1045,1,11
1,0,12,2,0,3,1,0.36,0.71,0,0,4
1,0,12,3,0,3,1,0.36,0.71,0,0,2
1,0,12,4,0,3,1,0.36,0.71,0,0,2
1,0,12,5,0,3,1,0.38,0.82,0.1045,0,28
1,0,12,6,0,3,1,0.36,0.87,0,1,76
1,0,12,7,0,3,1,0.36,0.87,0.1045,5,229
1,0,12,8,0,3,1,0.36,0.93,0,12,405
1,0,12,9,0,3,1,0.4,0.87,0.2239,14,234
1,0,12,10,0,3,1,0.48,0.82,0.4179,6,89
1,0,12,11,0,3,1,0.48,0.82,0.4179,3,56
1,0,12,12,0,3,1,0.46,0.88,0.3881,3,61
1,0,12,13,0,3,1,0.44,0.94,0.2985,3,58
1,0,12,14,0,3,1,0.48,0.88,0.3582,11,51
1,0,12,15,0,3,1,0.48,0.88,0.3881,4,61
1,0,12,16,0,3,1,0.44,1,0.3284,6,101
1,0,12,17,0,3,1,0.44,1,0.3284,3,229
1,0,12,18,0,3,1,0.44,1,0.2985,2,280
1,0,12,19,0,3,1,0.5,0.94,0.3284,9,209
1,0,12,20,0,3,1,0.5,0.94,0.3582,5,167
1,0,12,21,0,3,1,0.5,0.88,0.2836,9,123
1,0,12,22,0,3,1,0.5,0.88,0.2537,3,105
1,0,12,23,0,3,1,0.5,0.88,0.194,0,54
1,0,12,0,0,4,1,0.5,0.82,0.1045,3,27
1,0,12,1,0,4,1,0.44,0.94,0.0896,0,15
1,0,12,2,0,4,1,0.48,0.82,0.1045,1,11
1,0,12,3,0,4,1,0.44,0.67,0.1642,0,6
1,0,12,4,0,4,1,0.38,0.82,0.1343,0,3
1,0,12,5,0,4,1,0.38,0.82,0,1,16
1,0,12,6,0,4,1,0.36,0.87,0,1,64
1,0,12,7,0,4,1,0.34,0.93,0,4,186
1,0,12,8,0,4,1,0.36,0.87,0,10,343
1,0,12,9,0,4,1,0.38,0.87,0.0896,10,228
1,0,12,10,0,4,1,0.4,0.82,0.0896,13,141
1,0,12,11,0,4,1,0.44,0.77,0,10,145
1,0,12,12,0,4,1,0.48,0.55,0,22,202
1,0,12,13,0,4,1,0.46,0.63,0,21,188
1,0,12,14,0,4,1,0.46,0.63,0,23,159
1,0,12,15,0,4,1,0.48,0.59,0,28,214
1,0,12,16,0,4,1,0.46,0.63,0,30,256
1,0,12,17,0,4,1,0.44,0.67,0.1642,24,356
1,0,12,18,0,4,1,0.44,0.62,0.0896,11,288
1,0,12,19,0,4,1,0.44,0.62,0,12,142
1,0,12,20,0,4,1,0.42,0.71,0,0,33
1,0,12,21,0,4,1,0.42,0.71,0,2,17
1,0,12,22,0,4,1,0.36,0.93,0.1045,0,17
1,0,12,23,0,4,1,0.4,0.87,0,1,11
1,0,12,0,0,5,1,0.4,0.87,0.194,2,9
1,0,12,1,0,5,1,0.4,0.87,0.194,1,12
1,0,12,2,0,5,1,0.38,0.94,0.1343,1,13
1,0,12,3,0,5,1,0.38,0.94,0.1343,0,4
1,0,12,4,0,5,1,0.38,0.94,0.2836,0,2
1,0,12,5,0,5,1,0.36,0.93,0.194,0,8
1,0,12,6,0,5,1,0.38,0.82,0.2537,0,40
1,0,12,7,0,5,1,0.38,0.82,0.2239,4,92
1,0,12,8,0,5,1,0.4,0.76,0.2537,9,182
1,0,12,9,0,5,1,0.4,0.66,0.2985,4,156
1,0,12,10,0,5,1,0.4,0.62,0.3582,8,104
1,0,12,11,0,5,1,0.4,0.58,0.4478,26,174
1,0,12,12,0,5,1,0.4,0.54,0.5224,14,170
1,0,12,13,0,5,1,0.4,0.5,0.4627,17,194
1,0,12,14,0,5,1,0.4,0.54,0.4179,23,200
1,0,12,15,0,5,1,0.38,0.54,0.3582,12,203
1,0,12,16,0,5,1,0.38,0.5,0.2985,15,181
1,0,12,17,0,5,1,0.36,0.53,0.2239,11,140
1,0,12,18,0,5,1,0.36,0.5,0.2537,4,95
1,0,12,19,0,5,1,0.34,0.53,0.194,1,76
1,0,12,20,0,5,1,0.32,0.61,0.3284,3,50
1,0,12,21,0,5,1,0.32,0.61,0.2239,0,32
1,0,12,22,0,5,1,0.32,0.66,0.194,4,47
1,0,12,23,0,5,1,0.32,0.66,0.1343,4,25
1,0,12,0,0,6,0,0.32,0.7,0.1642,3,23
1,0,12,1,0,6,0,0.32,0.66,0,1,16
1,0,12,2,0,6,0,0.32,0.66,0.0896,4,26
1,0,12,3,0,6,0,0.32,0.7,0.0896,0,5
1,0,12,4,0,6,0,0.32,0.66,0.1642,0,3
1,0,12,5,0,6,0,0.32,0.66,0.1642,1,4
1,0,12,6,0,6,0,0.3,0.75,0.1642,0,10
1,0,12,7,0,6,0,0.3,0.7,0.3582,0,10
1,0,12,8,0,6,0,0.28,0.7,0.194,0,27
1,0,12,9,0,6,0,0.3,0.45,0.4179,3,56
1,0,12,10,0,6,0,0.3,0.42,0.4925,4,56
1,0,12,11,0,6,0,0.32,0.39,0.3582,9,71
1,0,12,12,0,6,0,0.34,0.39,0.2836,15,94
1,0,12,13,0,6,0,0.34,0.39,0.2985,24,121
1,0,12,14,0,6,0,0.34,0.39,0.2985,15,85
1,0,12,15,0,6,0,0.32,0.39,0.2239,15,97
1,0,12,16,0,6,0,0.32,0.42,0.194,25,99
1,0,12,17,0,6,0,0.28,0.45,0.1343,15,68
1,0,12,18,0,6,0,0.3,0.42,0.0896,2,35
1,0,12,19,0,6,0,0.3,0.52,0.0896,1,25
1,0,12,20,0,6,0,0.26,0.56,0.1343,5,24
1,0,12,21,0,6,0,0.26,0.56,0.1642,4,19
1,0,12,22,0,6,0,0.24,0.52,0,8,20
1,0,12,23,0,6,0,0.24,0.56,0,1,17
1,0,12,0,0,0,0,0.24,0.6,0.194,2,6
1,0,12,1,0,0,0,0.22,0.69,0.1343,2,4
1,0,12,2,0,0,0,0.22,0.75,0.0896,0,2
1,0,12,3,0,0,0,0.22,0.72,0,1,4
1,0,12,5,0,0,0,0.2,0.75,0.1045,0,1
1,0,12,6,0,0,0,0.2,0.75,0.1045,0,1
1,0,12,7,0,0,0,0.22,0.8,0.1045,0,4
1,0,12,8,0,0,0,0.2,0.8,0.1642,1,5
1,0,12,9,0,0,0,0.24,0.87,0.1642,3,23
1,0,12,10,0,0,0,0.26,0.81,0.2537,31,43
1,0,12,11,0,0,0,0.3,0.7,0.1642,43,85
1,0,12,12,0,0,0,0.3,0.75,0.2985,25,66
1,0,12,13,0,0,0,0.32,0.7,0.2537,40,79
1,0,12,14,0,0,0,0.34,0.61,0.2537,41,86
1,0,12,15,0,0,0,0.34,0.61,0.194,43,91
1,0,12,16,0,0,0,0.36,0.57,0.1045,35,86
1,0,12,17,0,0,0,0.34,0.61,0.1343,11,44
1,0,12,18,0,0,0,0.32,0.7,0.194,7,30
1,0,12,19,0,0,0,0.32,0.57,0.1343,2,16
1,0,12,20,0,0,0,0.32,0.49,0.0896,8,26
1,0,12,21,0,0,0,0.3,0.56,0.1343,4,19
1,0,12,22,0,0,0,0.28,0.61,0.1642,2,17
1,0,12,23,0,0,0,0.26,0.65,0.1343,2,16
1,0,12,0,1,1,0,0.22,0.75,0.1642,5,11
1,0,12,1,1,1,0,0.28,0.56,0.194,3,10
1,0,12,2,1,1,0,0.34,0.46,0.2239,2,7
1,0,12,4,1,1,0,0.34,0.46,0.2985,0,2
1,0,12,5,1,1,0,0.34,0.42,0.3881,0,4
1,0,12,6,1,1,0,0.32,0.45,0.2836,0,4
1,0,12,7,1,1,0,0.32,0.45,0.194,2,19
1,0,12,8,1,1,0,0.32,0.45,0.1343,5,18
1,0,12,9,1,1,0,0.34,0.46,0.2985,24,62
1,0,12,10,1,1,0,0.34,0.42,0.5224,31,70
1,0,12,11,1,1,0,0.34,0.46,0.5821,40,91
1,0,12,12,1,1,0,0.36,0.43,0.4627,34,100
1,0,12,13,1,1,0,0.38,0.4,0.2985,57,140
1,0,12,14,1,1,0,0.38,0.4,0.3284,73,153
1,0,12,15,1,1,0,0.38,0.4,0.2537,26,131
1,0,12,16,1,1,0,0.36,0.43,0.2836,28,97
1,0,12,17,1,1,0,0.34,0.46,0.2239,30,97
1,0,12,18,1,1,0,0.32,0.49,0.0896,21,75
1,0,12,19,1,1,0,0.3,0.65,0.0896,16,65
1,0,12,20,1,1,0,0.3,0.56,0.0896,14,56
1,0,12,21,1,1,0,0.26,0.7,0,10,49
1,0,12,22,1,1,0,0.26,0.7,0,5,27
1,0,12,23,1,1,0,0.26,0.7,0.1045,4,29
1,0,12,0,0,2,1,0.26,0.7,0.1642,3,12
1,0,12,1,0,2,1,0.26,0.7,0.1343,0,6
1,0,12,2,0,2,1,0.26,0.7,0.1343,2,4
1,0,12,3,0,2,1,0.3,0.61,0.2239,0,3
1,0,12,4,0,2,1,0.3,0.65,0.2239,0,3
1,0,12,5,0,2,1,0.3,0.64,0.2836,0,8
1,0,12,6,0,2,1,0.3,0.61,0.2985,0,35
1,0,12,7,0,2,1,0.3,0.65,0.2836,1,80
1,0,12,8,0,2,1,0.3,0.65,0.1642,9,164
1,0,12,9,0,2,1,0.32,0.66,0.1045,19,104
1,0,12,10,0,2,1,0.32,0.66,0.0896,13,60
1,0,12,11,0,2,1,0.32,0.66,0.1045,6,30
1,0,12,12,0,2,1,0.3,0.81,0.0896,8,24
1,0,12,13,0,2,1,0.3,0.87,0.1343,1,20
1,0,12,14,0,2,1,0.42,0.82,0.3881,0,14
1,0,12,15,0,2,1,0.42,0.82,0.3881,2,19
1,0,12,16,0,2,1,0.44,0.88,0.3284,2,46
1,0,12,17,0,2,1,0.4,0.87,0.1343,6,115
1,0,12,18,0,2,1,0.38,0.87,0.2836,9,135
1,0,12,19,0,2,1,0.34,0.87,0.1642,3,90
1,0,12,20,0,2,1,0.32,0.93,0.0896,3,69
1,0,12,21,0,2,1,0.32,0.87,0.0896,11,63
1,0,12,22,0,2,1,0.32,0.87,0.0896,3,32
1,0,12,23,0,2,1,0.3,0.93,0.1343,2,26
1,0,12,0,0,3,1,0.32,0.87,0.1642,0,10
1,0,12,1,0,3,1,0.32,0.76,0.1642,0,12
1,0,12,2,0,3,1,0.32,0.61,0.2537,0,7
1,0,12,3,0,3,1,0.32,0.61,0.2537,0,4
1,0,12,5,0,3,1,0.32,0.57,0.3582,0,9
1,0,12,6,0,3,1,0.32,0.57,0.2537,1,43
1,0,12,7,0,3,1,0.32,0.57,0.2537,4,110
1,0,12,8,0,3,1,0.32,0.57,0.3582,11,217
1,0,12,9,0,3,1,0.32,0.57,0.3284,18,189
1,0,12,10,0,3,1,0.34,0.57,0.2239,12,96
1,0,12,11,0,3,1,0.36,0.46,0.3582,18,111
1,0,12,12,0,3,1,0.34,0.46,0.5522,32,140
1,0,12,13,0,3,1,0.34,0.39,0.4627,24,159
1,0,12,14,0,3,1,0.32,0.39,0.3881,24,120
1,0,12,15,0,3,1,0.32,0.36,0.4179,16,117
1,0,12,16,0,3,1,0.3,0.36,0.4179,23,167
1,0,12,17,0,3,1,0.28,0.38,0.2537,25,250
1,0,12,18,0,3,1,0.26,0.38,0.3284,10,169
1,0,12,19,0,3,1,0.24,0.41,0.2537,16,151
1,0,12,20,0,3,1,0.24,0.41,0.2239,9,79
1,0,12,21,0,3,1,0.22,0.44,0.1343,7,70
1,0,12,22,0,3,1,0.22,0.44,0.1045,2,33
1,0,12,23,0,3,1,0.22,0.44,0.2537,3,39
1,0,12,0,0,4,1,0.22,0.47,0.194,4,28
1,0,12,1,0,4,1,0.22,0.47,0.2239,0,15
1,0,12,2,0,4,1,0.2,0.51,0.1045,0,3
1,0,12,3,0,4,1,0.2,0.55,0.194,0,2
1,0,12,4,0,4,1,0.2,0.55,0.1642,1,3
1,0,12,5,0,4,1,0.2,0.55,0.1045,0,10
1,0,12,6,0,4,1,0.2,0.59,0,2,41
1,0,12,7,0,4,1,0.18,0.64,0.0896,2,106
1,0,12,8,0,4,1,0.2,0.64,0,3,210
1,0,12,9,0,4,1,0.2,0.64,0.1343,15,170
1,0,12,10,0,4,1,0.22,0.64,0.1642,13,110
1,0,12,11,0,4,1,0.24,0.6,0.0896,23,122
1,0,12,12,0,4,1,0.26,0.56,0.1045,12,130
1,0,12,13,0,4,1,0.28,0.52,0.1045,36,131
1,0,12,14,0,4,1,0.3,0.52,0,30,142
1,0,12,15,0,4,1,0.3,0.52,0.0896,27,177
1,0,12,16,0,4,1,0.3,0.52,0.1642,22,177
1,0,12,17,0,4,1,0.3,0.61,0.1642,14,240
1,0,12,18,0,4,1,0.3,0.56,0.1343,15,207
1,0,12,19,0,4,1,0.3,0.56,0.1045,11,135
1,0,12,20,0,4,1,0.28,0.65,0.1045,8,96
1,0,12,21,0,4,1,0.28,0.61,0.1343,8,68
1,0,12,22,0,4,1,0.28,0.65,0.1343,7,55
1,0,12,23,0,4,1,0.3,0.65,0.1642,1,45
1,0,12,0,0,5,1,0.28,0.7,0.1343,4,30
1,0,12,1,0,5,1,0.26,0.65,0.0896,9,20
1,0,12,2,0,5,1,0.24,0.7,0.1045,2,12
1,0,12,3,0,5,1,0.24,0.7,0.1045,0,6
1,0,12,4,0,5,1,0.24,0.7,0.0896,0,2
1,0,12,5,0,5,1,0.22,0.75,0.0896,0,10
1,0,12,6,0,5,1,0.24,0.7,0.0896,1,32
1,0,12,7,0,5,1,0.24,0.75,0.0896,3,95
1,0,12,8,0,5,1,0.24,0.75,0.0896,12,205
1,0,12,9,0,5,1,0.26,0.75,0,19,194
1,0,12,10,0,5,1,0.3,0.65,0.2537,10,118
1,0,12,11,0,5,1,0.32,0.66,0.194,45,171
1,0,12,12,0,5,1,0.32,0.57,0.1343,38,197
1,0,12,13,0,5,1,0.36,0.53,0.1343,53,207
1,0,12,14,0,5,1,0.4,0.47,0.0896,67,245
1,0,12,15,0,5,1,0.42,0.44,0,56,292
1,0,12,16,0,5,1,0.42,0.47,0.194,36,283
1,0,12,17,0,5,1,0.38,0.54,0.1642,54,242
1,0,12,18,0,5,1,0.36,0.62,0.1343,19,182
1,0,12,19,0,5,1,0.34,0.49,0.4179,16,112
1,0,12,20,0,5,1,0.34,0.66,0.1045,16,91
1,0,12,21,0,5,1,0.36,0.66,0.1045,11,95
1,0,12,22,0,5,1,0.34,0.71,0.1642,7,85
1,0,12,23,0,5,1,0.36,0.66,0.2537,13,73
1,0,12,0,0,6,0,0.38,0.62,0.3284,7,44
1,0,12,1,0,6,0,0.4,0.62,0.2836,4,35
1,0,12,2,0,6,0,0.4,0.62,0.2836,1,28
1,0,12,3,0,6,0,0.4,0.62,0.2836,1,18
1,0,12,4,0,6,0,0.38,0.71,0.2239,1,10
1,0,12,5,0,6,0,0.36,0.76,0.2239,1,1
1,0,12,6,0,6,0,0.4,0.71,0.0896,1,6
1,0,12,7,0,6,0,0.38,0.76,0,6,19
1,0,12,8,0,6,0,0.34,0.81,0.1343,7,49
1,0,12,9,0,6,0,0.38,0.76,0,18,90
1,0,12,10,0,6,0,0.4,0.76,0.1642,20,128
1,0,12,11,0,6,0,0.42,0.71,0.1642,65,217
1,0,12,12,0,6,0,0.52,0.39,0.2985,93,273
